anio,categoria,fase,ronda,nivel,zona,grupo,jornada,fecha,local,ptsL,visitante,ptsV,diferencia,ganador,perdedor,is_forfeit,age_group,genero
2024,CADETES MASCULINO,Fase Regular,2da Fase,3,NORTE,A-B,4,30/06/2024,PINOCHO VERDE,74,CIRCULO URQUIZA B,15,59,PINOCHO VERDE,CIRCULO URQUIZA B,False,CADETES MASCULINO,MASCULINO
2024,CADETES MASCULINO,Fase Regular,2da Fase,3,NORTE,A-B,4,30/06/2024,PLATENSE BLANCO,44,LAS HERAS B,36,8,PLATENSE BLANCO,LAS HERAS B,False,CADETES MASCULINO,MASCULINO
2024,CADETES MASCULINO,Fase Regular,2da Fase,3,NORTE,A-B,5,07/07/2024,NAUTICO BUCHARDO B,41,PLATENSE BLANCO,51,10,PLATENSE BLANCO,NAUTICO BUCHARDO B,False,CADETES MASCULINO,MASCULINO
2024,CADETES MASCULINO,Fase Regular,2da Fase,3,NORTE,A-B,5,07/07/2024,LAS HERAS B,29,PINOCHO VERDE,59,30,PINOCHO VERDE,LAS HERAS B,False,CADETES MASCULINO,MASCULINO
2024,CADETES MASCULINO,Fase Regular,2da Fase,3,NORTE,A-B,5,07/07/2024,CIRCULO URQUIZA B,20,HEBRAICA,0,20,CIRCULO URQUIZA B,HEBRAICA,False,CADETES MASCULINO,MASCULINO
2024,CADETES MASCULINO,Fase Regular,1ra Fase,1,SUR,A,1,03/03/2024,BERAZATEGUI,20,RACING CLUB,0,20,BERAZATEGUI,RACING CLUB,False,CADETES MASCULINO,MASCULINO
2024,CADETES MASCULINO,Fase Regular,1ra Fase,1,SUR,A,1,03/03/2024,LANUS A,84,TEMPERLEY,35,49,LANUS A,TEMPERLEY,False,CADETES MASCULINO,MASCULINO
2024,CADETES MASCULINO,Fase Regular,1ra Fase,1,SUR,A,1,03/03/2024,QUILMES A.C.,66,WILDE SPORTING,85,19,WILDE SPORTING,QUILMES A.C.,False,CADETES MASCULINO,MASCULINO
2024,CADETES MASCULINO,Fase Regular,1ra Fase,1,SUR,A,2,10/03/2024,QUILMES A.C.,67,BERAZATEGUI,52,15,QUILMES A.C.,BERAZATEGUI,False,CADETES MASCULINO,MASCULINO
2024,CADETES MASCULINO,Fase Regular,1ra Fase,1,SUR,A,2,10/03/2024,WILDE SPORTING,86,LANUS A,82,4,WILDE SPORTING,LANUS A,False,CADETES MASCULINO,MASCULINO
2024,CADETES MASCULINO,Fase Regular,1ra Fase,1,SUR,A,2,10/03/2024,TEMPERLEY,47,RACING CLUB,31,16,TEMPERLEY,RACING CLUB,False,CADETES MASCULINO,MASCULINO
2024,CADETES MASCULINO,Fase Regular,1ra Fase,1,SUR,A,3,17/03/2024,BERAZATEGUI,26,TEMPERLEY,60,34,TEMPERLEY,BERAZATEGUI,False,CADETES MASCULINO,MASCULINO
2024,CADETES MASCULINO,Fase Regular,1ra Fase,1,SUR,A,3,17/03/2024,RACING CLUB,26,WILDE SPORTING,80,54,WILDE SPORTING,RACING CLUB,False,CADETES MASCULINO,MASCULINO
2024,CADETES MASCULINO,Fase Regular,1ra Fase,1,SUR,A,3,17/03/2024,LANUS A,68,QUILMES A.C.,71,3,QUILMES A.C.,LANUS A,False,CADETES MASCULINO,MASCULINO
2024,CADETES MASCULINO,Fase Regular,1ra Fase,1,SUR,A,4,07/04/2024,LANUS A,103,BERAZATEGUI,52,51,LANUS A,BERAZATEGUI,False,CADETES MASCULINO,MASCULINO
2024,CADETES MASCULINO,Fase Regular,1ra Fase,1,SUR,A,4,07/04/2024,QUILMES A.C.,67,RACING CLUB,49,18,QUILMES A.C.,RACING CLUB,False,CADETES MASCULINO,MASCULINO
2024,CADETES MASCULINO,Fase Regular,1ra Fase,1,SUR,A,4,07/04/2024,WILDE SPORTING,72,TEMPERLEY,40,32,WILDE SPORTING,TEMPERLEY,False,CADETES MASCULINO,MASCULINO
2024,CADETES MASCULINO,Fase Regular,1ra Fase,1,SUR,A,5,14/04/2024,BERAZATEGUI,39,WILDE SPORTING,72,33,WILDE SPORTING,BERAZATEGUI,False,CADETES MASCULINO,MASCULINO
2024,CADETES MASCULINO,Fase Regular,1ra Fase,1,SUR,A,5,14/04/2024,QUILMES A.C.,74,TEMPERLEY,51,23,QUILMES A.C.,TEMPERLEY,False,CADETES MASCULINO,MASCULINO
2024,CADETES MASCULINO,Fase Regular,1ra Fase,1,SUR,A,5,14/04/2024,RACING CLUB,43,LANUS A,93,50,LANUS A,RACING CLUB,False,CADETES MASCULINO,MASCULINO
2024,CADETES MASCULINO,Fase Regular,1ra Fase,1,SUR,A,6,21/04/2024,RACING CLUB,53,BERAZATEGUI,57,4,BERAZATEGUI,RACING CLUB,False,CADETES MASCULINO,MASCULINO
2024,CADETES MASCULINO,Fase Regular,1ra Fase,1,SUR,A,6,21/04/2024,TEMPERLEY,47,LANUS A,83,36,LANUS A,TEMPERLEY,False,CADETES MASCULINO,MASCULINO
2024,CADETES MASCULINO,Fase Regular,1ra Fase,1,SUR,A,6,21/04/2024,WILDE SPORTING,82,QUILMES A.C.,67,15,WILDE SPORTING,QUILMES A.C.,False,CADETES MASCULINO,MASCULINO
2024,CADETES MASCULINO,Fase Regular,1ra Fase,1,SUR,A,7,28/04/2024,BERAZATEGUI,37,QUILMES A.C.,82,45,QUILMES A.C.,BERAZATEGUI,False,CADETES MASCULINO,MASCULINO
2024,CADETES MASCULINO,Fase Regular,1ra Fase,1,SUR,A,7,28/04/2024,LANUS A,89,WILDE SPORTING,85,4,LANUS A,WILDE SPORTING,False,CADETES MASCULINO,MASCULINO
2024,CADETES MASCULINO,Fase Regular,1ra Fase,1,SUR,A,7,28/04/2024,RACING CLUB,38,TEMPERLEY,44,6,TEMPERLEY,RACING CLUB,False,CADETES MASCULINO,MASCULINO
2024,CADETES MASCULINO,Fase Regular,1ra Fase,1,SUR,A,8,05/05/2024,TEMPERLEY,71,BERAZATEGUI,66,5,TEMPERLEY,BERAZATEGUI,False,CADETES MASCULINO,MASCULINO
2024,CADETES MASCULINO,Fase Regular,1ra Fase,1,SUR,A,8,05/05/2024,WILDE SPORTING,73,RACING CLUB,53,20,WILDE SPORTING,RACING CLUB,False,CADETES MASCULINO,MASCULINO
2024,CADETES MASCULINO,Fase Regular,1ra Fase,1,SUR,A,8,05/05/2024,QUILMES A.C.,78,LANUS A,77,1,QUILMES A.C.,LANUS A,False,CADETES MASCULINO,MASCULINO
2024,CADETES MASCULINO,Fase Regular,1ra Fase,1,SUR,A,9,12/05/2024,BERAZATEGUI,45,LANUS A,98,53,LANUS A,BERAZATEGUI,False,CADETES MASCULINO,MASCULINO
2024,CADETES MASCULINO,Fase Regular,1ra Fase,1,SUR,A,9,12/05/2024,RACING CLUB,34,QUILMES A.C.,91,57,QUILMES A.C.,RACING CLUB,False,CADETES MASCULINO,MASCULINO
2024,CADETES MASCULINO,Fase Regular,1ra Fase,1,SUR,A,9,12/05/2024,TEMPERLEY,50,WILDE SPORTING,59,9,WILDE SPORTING,TEMPERLEY,False,CADETES MASCULINO,MASCULINO
2024,CADETES MASCULINO,Fase Regular,1ra Fase,1,SUR,A,10,19/05/2024,WILDE SPORTING,73,BERAZATEGUI,57,16,WILDE SPORTING,BERAZATEGUI,False,CADETES MASCULINO,MASCULINO
2024,CADETES MASCULINO,Fase Regular,1ra Fase,1,SUR,A,10,19/05/2024,TEMPERLEY,45,QUILMES A.C.,62,17,QUILMES A.C.,TEMPERLEY,False,CADETES MASCULINO,MASCULINO
2024,CADETES MASCULINO,Fase Regular,1ra Fase,1,SUR,A,10,19/05/2024,LANUS A,117,RACING CLUB,31,86,LANUS A,RACING CLUB,False,CADETES MASCULINO,MASCULINO
2024,CADETES MASCULINO,Fase Regular,1ra Fase,1,SUR,B,1,03/03/2024,VARELA JRS,64,CLUB GIMNASIA Y ESGRIMA LA PLATA A,89,25,CLUB GIMNASIA Y ESGRIMA LA PLATA A,VARELA JRS,False,CADETES MASCULINO,MASCULINO
2024,CADETES MASCULINO,Fase Regular,1ra Fase,1,SUR,B,1,03/03/2024,G.E DE LOMAS DE ZAMORA A,98,INDEPENDIENTE,27,71,G.E DE LOMAS DE ZAMORA A,INDEPENDIENTE,False,CADETES MASCULINO,MASCULINO
2024,CADETES MASCULINO,Fase Regular,1ra Fase,1,SUR,B,1,03/03/2024,BOCA JUNIORS A,0,TRISTAN SUAREZ,20,20,TRISTAN SUAREZ,BOCA JUNIORS A,False,CADETES MASCULINO,MASCULINO
2024,CADETES MASCULINO,Fase Regular,1ra Fase,1,SUR,B,2,10/03/2024,BOCA JUNIORS A,109,VARELA JRS,37,72,BOCA JUNIORS A,VARELA JRS,False,CADETES MASCULINO,MASCULINO
2024,CADETES MASCULINO,Fase Regular,1ra Fase,1,SUR,B,2,10/03/2024,TRISTAN SUAREZ,37,G.E DE LOMAS DE ZAMORA A,65,28,G.E DE LOMAS DE ZAMORA A,TRISTAN SUAREZ,False,CADETES MASCULINO,MASCULINO
2024,CADETES MASCULINO,Fase Regular,1ra Fase,1,SUR,B,2,10/03/2024,INDEPENDIENTE,27,CLUB GIMNASIA Y ESGRIMA LA PLATA A,65,38,CLUB GIMNASIA Y ESGRIMA LA PLATA A,INDEPENDIENTE,False,CADETES MASCULINO,MASCULINO
2024,CADETES MASCULINO,Fase Regular,1ra Fase,1,SUR,B,3,17/03/2024,VARELA JRS,79,INDEPENDIENTE,50,29,VARELA JRS,INDEPENDIENTE,False,CADETES MASCULINO,MASCULINO
2024,CADETES MASCULINO,Fase Regular,1ra Fase,1,SUR,B,3,17/03/2024,CLUB GIMNASIA Y ESGRIMA LA PLATA A,79,TRISTAN SUAREZ,15,64,CLUB GIMNASIA Y ESGRIMA LA PLATA A,TRISTAN SUAREZ,False,CADETES MASCULINO,MASCULINO
2024,CADETES MASCULINO,Fase Regular,1ra Fase,1,SUR,B,3,17/03/2024,G.E DE LOMAS DE ZAMORA A,61,BOCA JUNIORS A,77,16,BOCA JUNIORS A,G.E DE LOMAS DE ZAMORA A,False,CADETES MASCULINO,MASCULINO
2024,CADETES MASCULINO,Fase Regular,1ra Fase,1,SUR,B,4,07/04/2024,G.E DE LOMAS DE ZAMORA A,95,VARELA JRS,59,36,G.E DE LOMAS DE ZAMORA A,VARELA JRS,False,CADETES MASCULINO,MASCULINO
2024,CADETES MASCULINO,Fase Regular,1ra Fase,1,SUR,B,4,07/04/2024,BOCA JUNIORS A,81,CLUB GIMNASIA Y ESGRIMA LA PLATA A,49,32,BOCA JUNIORS A,CLUB GIMNASIA Y ESGRIMA LA PLATA A,False,CADETES MASCULINO,MASCULINO
2024,CADETES MASCULINO,Fase Regular,1ra Fase,1,SUR,B,4,07/04/2024,TRISTAN SUAREZ,48,INDEPENDIENTE,45,3,TRISTAN SUAREZ,INDEPENDIENTE,False,CADETES MASCULINO,MASCULINO
2024,CADETES MASCULINO,Fase Regular,1ra Fase,1,SUR,B,5,14/04/2024,VARELA JRS,69,TRISTAN SUAREZ,42,27,VARELA JRS,TRISTAN SUAREZ,False,CADETES MASCULINO,MASCULINO
2024,CADETES MASCULINO,Fase Regular,1ra Fase,1,SUR,B,5,14/04/2024,INDEPENDIENTE,37,BOCA JUNIORS A,92,55,BOCA JUNIORS A,INDEPENDIENTE,False,CADETES MASCULINO,MASCULINO
2024,CADETES MASCULINO,Fase Regular,1ra Fase,1,SUR,B,5,14/04/2024,CLUB GIMNASIA Y ESGRIMA LA PLATA A,62,G.E DE LOMAS DE ZAMORA A,59,3,CLUB GIMNASIA Y ESGRIMA LA PLATA A,G.E DE LOMAS DE ZAMORA A,False,CADETES MASCULINO,MASCULINO
2024,CADETES MASCULINO,Fase Regular,1ra Fase,1,SUR,B,6,21/04/2024,CLUB GIMNASIA Y ESGRIMA LA PLATA A,78,VARELA JRS,56,22,CLUB GIMNASIA Y ESGRIMA LA PLATA A,VARELA JRS,False,CADETES MASCULINO,MASCULINO
2024,CADETES MASCULINO,Fase Regular,1ra Fase,1,SUR,B,6,21/04/2024,INDEPENDIENTE,32,G.E DE LOMAS DE ZAMORA A,91,59,G.E DE LOMAS DE ZAMORA A,INDEPENDIENTE,False,CADETES MASCULINO,MASCULINO
2024,CADETES MASCULINO,Fase Regular,1ra Fase,1,SUR,B,6,21/04/2024,TRISTAN SUAREZ,27,BOCA JUNIORS A,74,47,BOCA JUNIORS A,TRISTAN SUAREZ,False,CADETES MASCULINO,MASCULINO
2024,CADETES MASCULINO,Fase Regular,1ra Fase,1,SUR,B,7,28/04/2024,VARELA JRS,0,BOCA JUNIORS A,20,20,BOCA JUNIORS A,VARELA JRS,False,CADETES MASCULINO,MASCULINO
2024,CADETES MASCULINO,Fase Regular,1ra Fase,1,SUR,B,7,28/04/2024,G.E DE LOMAS DE ZAMORA A,74,TRISTAN SUAREZ,47,27,G.E DE LOMAS DE ZAMORA A,TRISTAN SUAREZ,False,CADETES MASCULINO,MASCULINO
2024,CADETES MASCULINO,Fase Regular,1ra Fase,1,SUR,B,7,28/04/2024,CLUB GIMNASIA Y ESGRIMA LA PLATA A,62,INDEPENDIENTE,31,31,CLUB GIMNASIA Y ESGRIMA LA PLATA A,INDEPENDIENTE,False,CADETES MASCULINO,MASCULINO
2024,CADETES MASCULINO,Fase Regular,1ra Fase,1,SUR,B,8,05/05/2024,INDEPENDIENTE,48,VARELA JRS,58,10,VARELA JRS,INDEPENDIENTE,False,CADETES MASCULINO,MASCULINO
2024,CADETES MASCULINO,Fase Regular,1ra Fase,1,SUR,B,8,05/05/2024,TRISTAN SUAREZ,39,CLUB GIMNASIA Y ESGRIMA LA PLATA A,69,30,CLUB GIMNASIA Y ESGRIMA LA PLATA A,TRISTAN SUAREZ,False,CADETES MASCULINO,MASCULINO
2024,CADETES MASCULINO,Fase Regular,1ra Fase,1,SUR,B,8,05/05/2024,BOCA JUNIORS A,78,G.E DE LOMAS DE ZAMORA A,69,9,BOCA JUNIORS A,G.E DE LOMAS DE ZAMORA A,False,CADETES MASCULINO,MASCULINO
2024,CADETES MASCULINO,Fase Regular,1ra Fase,1,SUR,B,9,12/05/2024,VARELA JRS,43,G.E DE LOMAS DE ZAMORA A,92,49,G.E DE LOMAS DE ZAMORA A,VARELA JRS,False,CADETES MASCULINO,MASCULINO
2024,CADETES MASCULINO,Fase Regular,1ra Fase,1,SUR,B,9,12/05/2024,CLUB GIMNASIA Y ESGRIMA LA PLATA A,57,BOCA JUNIORS A,72,15,BOCA JUNIORS A,CLUB GIMNASIA Y ESGRIMA LA PLATA A,False,CADETES MASCULINO,MASCULINO
2024,CADETES MASCULINO,Fase Regular,1ra Fase,1,SUR,B,9,12/05/2024,INDEPENDIENTE,53,TRISTAN SUAREZ,38,15,INDEPENDIENTE,TRISTAN SUAREZ,False,CADETES MASCULINO,MASCULINO
2024,CADETES MASCULINO,Fase Regular,1ra Fase,1,SUR,B,10,19/05/2024,TRISTAN SUAREZ,56,VARELA JRS,55,1,TRISTAN SUAREZ,VARELA JRS,False,CADETES MASCULINO,MASCULINO
2024,CADETES MASCULINO,Fase Regular,1ra Fase,1,SUR,B,10,19/05/2024,BOCA JUNIORS A,102,INDEPENDIENTE,31,71,BOCA JUNIORS A,INDEPENDIENTE,False,CADETES MASCULINO,MASCULINO
2024,CADETES MASCULINO,Fase Regular,1ra Fase,1,SUR,B,10,19/05/2024,G.E DE LOMAS DE ZAMORA A,66,CLUB GIMNASIA Y ESGRIMA LA PLATA A,58,8,G.E DE LOMAS DE ZAMORA A,CLUB GIMNASIA Y ESGRIMA LA PLATA A,False,CADETES MASCULINO,MASCULINO
2024,CADETES MASCULINO,Fase Regular,1ra Fase,1,NORTE,A,1,03/03/2024,CLUB SPORTIVO PILAR,75,CLUB ATLETICO PILAR,50,25,CLUB SPORTIVO PILAR,CLUB ATLETICO PILAR,False,CADETES MASCULINO,MASCULINO
2024,CADETES MASCULINO,Fase Regular,1ra Fase,1,NORTE,A,1,03/03/2024,CLUB TRES DE FEBRERO A,70,PRESIDENTE DERQUI,63,7,CLUB TRES DE FEBRERO A,PRESIDENTE DERQUI,False,CADETES MASCULINO,MASCULINO
2024,CADETES MASCULINO,Fase Regular,1ra Fase,1,NORTE,A,1,03/03/2024,SPORTIVO ESCOBAR,58,CAZA Y PESCA A,66,8,CAZA Y PESCA A,SPORTIVO ESCOBAR,False,CADETES MASCULINO,MASCULINO
2024,CADETES MASCULINO,Fase Regular,1ra Fase,1,NORTE,A,2,10/03/2024,SPORTIVO ESCOBAR,53,CLUB SPORTIVO PILAR,71,18,CLUB SPORTIVO PILAR,SPORTIVO ESCOBAR,False,CADETES MASCULINO,MASCULINO
2024,CADETES MASCULINO,Fase Regular,1ra Fase,1,NORTE,A,2,10/03/2024,CAZA Y PESCA A,77,CLUB TRES DE FEBRERO A,86,9,CLUB TRES DE FEBRERO A,CAZA Y PESCA A,False,CADETES MASCULINO,MASCULINO
2024,CADETES MASCULINO,Fase Regular,1ra Fase,1,NORTE,A,2,10/03/2024,PRESIDENTE DERQUI,82,CLUB ATLETICO PILAR,74,8,PRESIDENTE DERQUI,CLUB ATLETICO PILAR,False,CADETES MASCULINO,MASCULINO
2024,CADETES MASCULINO,Fase Regular,1ra Fase,1,NORTE,A,3,17/03/2024,CLUB SPORTIVO PILAR,69,PRESIDENTE DERQUI,65,4,CLUB SPORTIVO PILAR,PRESIDENTE DERQUI,False,CADETES MASCULINO,MASCULINO
2024,CADETES MASCULINO,Fase Regular,1ra Fase,1,NORTE,A,3,17/03/2024,CLUB ATLETICO PILAR,64,CAZA Y PESCA A,76,12,CAZA Y PESCA A,CLUB ATLETICO PILAR,False,CADETES MASCULINO,MASCULINO
2024,CADETES MASCULINO,Fase Regular,1ra Fase,1,NORTE,A,3,17/03/2024,CLUB TRES DE FEBRERO A,94,SPORTIVO ESCOBAR,35,59,CLUB TRES DE FEBRERO A,SPORTIVO ESCOBAR,False,CADETES MASCULINO,MASCULINO
2024,CADETES MASCULINO,Fase Regular,1ra Fase,1,NORTE,A,4,07/04/2024,CLUB TRES DE FEBRERO A,75,CLUB SPORTIVO PILAR,49,26,CLUB TRES DE FEBRERO A,CLUB SPORTIVO PILAR,False,CADETES MASCULINO,MASCULINO
2024,CADETES MASCULINO,Fase Regular,1ra Fase,1,NORTE,A,4,07/04/2024,SPORTIVO ESCOBAR,49,CLUB ATLETICO PILAR,51,2,CLUB ATLETICO PILAR,SPORTIVO ESCOBAR,False,CADETES MASCULINO,MASCULINO
2024,CADETES MASCULINO,Fase Regular,1ra Fase,1,NORTE,A,4,07/04/2024,CAZA Y PESCA A,84,PRESIDENTE DERQUI,45,39,CAZA Y PESCA A,PRESIDENTE DERQUI,False,CADETES MASCULINO,MASCULINO
2024,CADETES MASCULINO,Fase Regular,1ra Fase,1,NORTE,A,5,14/04/2024,CLUB SPORTIVO PILAR,67,CAZA Y PESCA A,72,5,CAZA Y PESCA A,CLUB SPORTIVO PILAR,False,CADETES MASCULINO,MASCULINO
2024,CADETES MASCULINO,Fase Regular,1ra Fase,1,NORTE,A,5,14/04/2024,PRESIDENTE DERQUI,71,SPORTIVO ESCOBAR,68,3,PRESIDENTE DERQUI,SPORTIVO ESCOBAR,False,CADETES MASCULINO,MASCULINO
2024,CADETES MASCULINO,Fase Regular,1ra Fase,1,NORTE,A,5,14/04/2024,CLUB ATLETICO PILAR,49,CLUB TRES DE FEBRERO A,72,23,CLUB TRES DE FEBRERO A,CLUB ATLETICO PILAR,False,CADETES MASCULINO,MASCULINO
2024,CADETES MASCULINO,Fase Regular,1ra Fase,1,NORTE,A,6,21/04/2024,CLUB ATLETICO PILAR,65,CLUB SPORTIVO PILAR,41,24,CLUB ATLETICO PILAR,CLUB SPORTIVO PILAR,False,CADETES MASCULINO,MASCULINO
2024,CADETES MASCULINO,Fase Regular,1ra Fase,1,NORTE,A,6,21/04/2024,PRESIDENTE DERQUI,60,CLUB TRES DE FEBRERO A,98,38,CLUB TRES DE FEBRERO A,PRESIDENTE DERQUI,False,CADETES MASCULINO,MASCULINO
2024,CADETES MASCULINO,Fase Regular,1ra Fase,1,NORTE,A,6,21/04/2024,CAZA Y PESCA A,69,SPORTIVO ESCOBAR,66,3,CAZA Y PESCA A,SPORTIVO ESCOBAR,False,CADETES MASCULINO,MASCULINO
2024,CADETES MASCULINO,Fase Regular,1ra Fase,1,NORTE,A,7,28/04/2024,CLUB SPORTIVO PILAR,52,SPORTIVO ESCOBAR,73,21,SPORTIVO ESCOBAR,CLUB SPORTIVO PILAR,False,CADETES MASCULINO,MASCULINO
2024,CADETES MASCULINO,Fase Regular,1ra Fase,1,NORTE,A,7,28/04/2024,CLUB TRES DE FEBRERO A,69,CAZA Y PESCA A,63,6,CLUB TRES DE FEBRERO A,CAZA Y PESCA A,False,CADETES MASCULINO,MASCULINO
2024,CADETES MASCULINO,Fase Regular,1ra Fase,1,NORTE,A,7,28/04/2024,CLUB ATLETICO PILAR,77,PRESIDENTE DERQUI,81,4,PRESIDENTE DERQUI,CLUB ATLETICO PILAR,False,CADETES MASCULINO,MASCULINO
2024,CADETES MASCULINO,Fase Regular,1ra Fase,1,NORTE,A,8,05/05/2024,PRESIDENTE DERQUI,81,CLUB SPORTIVO PILAR,72,9,PRESIDENTE DERQUI,CLUB SPORTIVO PILAR,False,CADETES MASCULINO,MASCULINO
2024,CADETES MASCULINO,Fase Regular,1ra Fase,1,NORTE,A,8,05/05/2024,CAZA Y PESCA A,82,CLUB ATLETICO PILAR,63,19,CAZA Y PESCA A,CLUB ATLETICO PILAR,False,CADETES MASCULINO,MASCULINO
2024,CADETES MASCULINO,Fase Regular,1ra Fase,1,NORTE,A,8,05/05/2024,SPORTIVO ESCOBAR,42,CLUB TRES DE FEBRERO A,76,34,CLUB TRES DE FEBRERO A,SPORTIVO ESCOBAR,False,CADETES MASCULINO,MASCULINO
2024,CADETES MASCULINO,Fase Regular,1ra Fase,1,NORTE,A,9,12/05/2024,CLUB SPORTIVO PILAR,68,CLUB TRES DE FEBRERO A,59,9,CLUB SPORTIVO PILAR,CLUB TRES DE FEBRERO A,False,CADETES MASCULINO,MASCULINO
2024,CADETES MASCULINO,Fase Regular,1ra Fase,1,NORTE,A,9,12/05/2024,CLUB ATLETICO PILAR,76,SPORTIVO ESCOBAR,60,16,CLUB ATLETICO PILAR,SPORTIVO ESCOBAR,False,CADETES MASCULINO,MASCULINO
2024,CADETES MASCULINO,Fase Regular,1ra Fase,1,NORTE,A,9,12/05/2024,PRESIDENTE DERQUI,76,CAZA Y PESCA A,77,1,CAZA Y PESCA A,PRESIDENTE DERQUI,False,CADETES MASCULINO,MASCULINO
2024,CADETES MASCULINO,Fase Regular,1ra Fase,1,NORTE,A,10,19/05/2024,CAZA Y PESCA A,69,CLUB SPORTIVO PILAR,63,6,CAZA Y PESCA A,CLUB SPORTIVO PILAR,False,CADETES MASCULINO,MASCULINO
2024,CADETES MASCULINO,Fase Regular,1ra Fase,1,NORTE,A,10,19/05/2024,SPORTIVO ESCOBAR,66,PRESIDENTE DERQUI,60,6,SPORTIVO ESCOBAR,PRESIDENTE DERQUI,False,CADETES MASCULINO,MASCULINO
2024,CADETES MASCULINO,Fase Regular,1ra Fase,1,NORTE,A,10,19/05/2024,CLUB TRES DE FEBRERO A,70,CLUB ATLETICO PILAR,66,4,CLUB TRES DE FEBRERO A,CLUB ATLETICO PILAR,False,CADETES MASCULINO,MASCULINO
2024,CADETES MASCULINO,Fase Regular,1ra Fase,1,NORTE,B,1,03/03/2024,UNION FLORIDA,37,SAN FERNANDO A,77,40,SAN FERNANDO A,UNION FLORIDA,False,CADETES MASCULINO,MASCULINO
2024,CADETES MASCULINO,Fase Regular,1ra Fase,1,NORTE,B,1,03/03/2024,RIVER PLATE,70,ATLETICO BOULOGNE,48,22,RIVER PLATE,ATLETICO BOULOGNE,False,CADETES MASCULINO,MASCULINO
2024,CADETES MASCULINO,Fase Regular,1ra Fase,1,NORTE,B,1,03/03/2024,OBRAS B,75,CIUDAD DE BUENOS AIRES A,66,9,OBRAS B,CIUDAD DE BUENOS AIRES A,False,CADETES MASCULINO,MASCULINO
2024,CADETES MASCULINO,Fase Regular,1ra Fase,1,NORTE,B,2,10/03/2024,OBRAS B,70,UNION FLORIDA,41,29,OBRAS B,UNION FLORIDA,False,CADETES MASCULINO,MASCULINO
2024,CADETES MASCULINO,Fase Regular,1ra Fase,1,NORTE,B,2,10/03/2024,CIUDAD DE BUENOS AIRES A,67,RIVER PLATE,43,24,CIUDAD DE BUENOS AIRES A,RIVER PLATE,False,CADETES MASCULINO,MASCULINO
2024,CADETES MASCULINO,Fase Regular,1ra Fase,1,NORTE,B,2,10/03/2024,ATLETICO BOULOGNE,35,SAN FERNANDO A,85,50,SAN FERNANDO A,ATLETICO BOULOGNE,False,CADETES MASCULINO,MASCULINO
2024,CADETES MASCULINO,Fase Regular,1ra Fase,1,NORTE,B,3,17/03/2024,UNION FLORIDA,58,ATLETICO BOULOGNE,44,14,UNION FLORIDA,ATLETICO BOULOGNE,False,CADETES MASCULINO,MASCULINO
2024,CADETES MASCULINO,Fase Regular,1ra Fase,1,NORTE,B,3,17/03/2024,SAN FERNANDO A,58,CIUDAD DE BUENOS AIRES A,55,3,SAN FERNANDO A,CIUDAD DE BUENOS AIRES A,False,CADETES MASCULINO,MASCULINO
2024,CADETES MASCULINO,Fase Regular,1ra Fase,1,NORTE,B,3,17/03/2024,RIVER PLATE,64,OBRAS B,75,11,OBRAS B,RIVER PLATE,False,CADETES MASCULINO,MASCULINO
2024,CADETES MASCULINO,Fase Regular,1ra Fase,1,NORTE,B,4,07/04/2024,RIVER PLATE,49,UNION FLORIDA,26,23,RIVER PLATE,UNION FLORIDA,False,CADETES MASCULINO,MASCULINO
2024,CADETES MASCULINO,Fase Regular,1ra Fase,1,NORTE,B,4,07/04/2024,OBRAS B,43,SAN FERNANDO A,64,21,SAN FERNANDO A,OBRAS B,False,CADETES MASCULINO,MASCULINO
2024,CADETES MASCULINO,Fase Regular,1ra Fase,1,NORTE,B,4,07/04/2024,CIUDAD DE BUENOS AIRES A,74,ATLETICO BOULOGNE,30,44,CIUDAD DE BUENOS AIRES A,ATLETICO BOULOGNE,False,CADETES MASCULINO,MASCULINO
2024,CADETES MASCULINO,Fase Regular,1ra Fase,1,NORTE,B,5,14/04/2024,UNION FLORIDA,62,CIUDAD DE BUENOS AIRES A,69,7,CIUDAD DE BUENOS AIRES A,UNION FLORIDA,False,CADETES MASCULINO,MASCULINO
2024,CADETES MASCULINO,Fase Regular,1ra Fase,1,NORTE,B,5,14/04/2024,ATLETICO BOULOGNE,58,OBRAS B,79,21,OBRAS B,ATLETICO BOULOGNE,False,CADETES MASCULINO,MASCULINO
2024,CADETES MASCULINO,Fase Regular,1ra Fase,1,NORTE,B,5,14/04/2024,SAN FERNANDO A,65,RIVER PLATE,49,16,SAN FERNANDO A,RIVER PLATE,False,CADETES MASCULINO,MASCULINO
2024,CADETES MASCULINO,Fase Regular,1ra Fase,1,NORTE,B,6,21/04/2024,SAN FERNANDO A,77,UNION FLORIDA,24,53,SAN FERNANDO A,UNION FLORIDA,False,CADETES MASCULINO,MASCULINO
2024,CADETES MASCULINO,Fase Regular,1ra Fase,1,NORTE,B,6,21/04/2024,ATLETICO BOULOGNE,57,RIVER PLATE,73,16,RIVER PLATE,ATLETICO BOULOGNE,False,CADETES MASCULINO,MASCULINO
2024,CADETES MASCULINO,Fase Regular,1ra Fase,1,NORTE,B,6,21/04/2024,CIUDAD DE BUENOS AIRES A,58,OBRAS B,66,8,OBRAS B,CIUDAD DE BUENOS AIRES A,False,CADETES MASCULINO,MASCULINO
