anio,categoria,fase,ronda,nivel,zona,grupo,jornada,fecha,local,ptsL,visitante,ptsV,BP_LOCAL,BP_VISITA,ORP_LOCAL,ORP_VISITA,peso_nivel,peso_anio,peso_ronda,peso_fase,LocalSuma,VisitaSuma
2024,PREINFANTILES,Playoff,SEMIFINAL,2,CENTRO,VELEZ SARSFIELD AZUL-ARGENTINOS JUNIORS,1,15/12/2024,VELEZ SARSFIELD AZUL,58,ARGENTINOS JUNIORS,54,650,350,-15.75,-54.75,0.85,1,6,0.75,2426.00625,1129.33125
2024,PREINFANTILES,Playoff,SEMIFINAL,2,CENTRO,COPELLO-RACING ANEXO,1,15/12/2024,COPELLO,47,RACING ANEXO,48,350,650,-84.75,-0.75,0.85,1,6,0.75,1014.58125,2483.38125
2024,PREINFANTILES,Playoff,FINAL,2,CENTRO,VELEZ SARSFIELD AZUL-RACING ANEXO,1,22/12/2024,VELEZ SARSFIELD AZUL,39,RACING ANEXO,63,250,750,-84.75,-54.75,0.85,1,6,0.75,632.08125,2659.3312499999997
2024,PREINFANTILES,Playoff,CUARTOS DE FINAL,2,CENTRO,ARMENIA-COOPERATIVA TORTUGUITAS,1,8/12/2024,ARMENIA,47,COOPERATIVA TORTUGUITAS,58,300,700,-8.25,26.25,0.85,1,4,0.75,743.9625,1851.9374999999998
2024,PREINFANTILES,Playoff,CUARTOS DE FINAL,2,CENTRO,INDEPENDIENTE DE ESCOBAR-JOSE HERNANDEZ B,1,8/12/2024,INDEPENDIENTE DE ESCOBAR,79,JOSE HERNANDEZ B,51,750,250,-72.75,-143.25,0.85,1,4,0.75,1726.9875,272.2125
2024,PREINFANTILES,Playoff,CUARTOS DE FINAL,2,CENTRO,CIRCULO URQUIZA AZUL-BELLA VISTA,1,8/12/2024,CIRCULO URQUIZA AZUL,39,BELLA VISTA,52,300,700,-71.25,-21.75,0.85,1,4,0.75,583.3125,1729.5375
2024,PREINFANTILES,Playoff,CUARTOS DE FINAL,2,CENTRO,U.V.V.ADELINA-CLUB TRES DE FEBRERO AZUL,1,8/12/2024,U.V.V.ADELINA,82,CLUB TRES DE FEBRERO AZUL,39,750,250,29.25,75.75,0.85,1,4,0.75,1987.0874999999999,830.6624999999999
2024,PREINFANTILES,Playoff,SEMIFINAL,2,CENTRO,INDEPENDIENTE DE ESCOBAR-COOPERATIVA TORTUGUITAS,1,15/12/2024,INDEPENDIENTE DE ESCOBAR,54,COOPERATIVA TORTUGUITAS,40,700,300,-8.25,-143.25,0.85,1,6,0.75,2645.94375,599.5687499999999
2024,PREINFANTILES,Playoff,SEMIFINAL,2,CENTRO,U.V.V.ADELINA-BELLA VISTA,1,15/12/2024,U.V.V.ADELINA,107,BELLA VISTA,51,750,250,-71.25,75.75,0.85,1,6,0.75,2596.21875,1245.9937499999999
2024,PREINFANTILES,Playoff,FINAL,2,CENTRO,INDEPENDIENTE DE ESCOBAR-U.V.V.ADELINA,1,22/12/2024,INDEPENDIENTE DE ESCOBAR,47,U.V.V.ADELINA,60,300,700,75.75,-143.25,0.85,1,6,0.75,1437.2437499999999,2129.56875
2024,PREINFANTILES,Playoff,CUARTOS DE FINAL,2,OESTE,CLUB PORTUGUES DEL GRAN BUENOS AIRES-Club GEI BLANCO,1,8/12/2024,CLUB PORTUGUES DEL GRAN BUENOS AIRES,40,CLUB GEI BLANCO,29,700,300,-32.25,-11.25,0.85,1,4,0.75,1702.7624999999998,736.3125
2024,PREINFANTILES,Playoff,CUARTOS DE FINAL,2,OESTE,SITAS-UNITARIOS DE MARCOS PAZ,1,8/12/2024,SITAS,57,UNITARIOS DE MARCOS PAZ,61,350,650,41.25,-39.75,0.85,1,4,0.75,997.6874999999999,1556.1374999999998
2024,PREINFANTILES,Playoff,CUARTOS DE FINAL,2,OESTE,UNLAM A-EL PALOMAR,1,8/12/2024,UNLAM A,49,EL PALOMAR,32,700,300,-2.25,-3.75,0.85,1,4,0.75,1779.2624999999998,755.4375
2024,PREINFANTILES,Playoff,CUARTOS DE FINAL,2,OESTE,CLUB CEPA-DEP. MORON ROJO,1,8/12/2024,CLUB CEPA,68,DEP. MORON ROJO,37,750,250,-87.75,-135.75,0.85,1,4,0.75,1688.7375,291.3375
2024,PREINFANTILES,Playoff,SEMIFINAL,2,OESTE,CLUB PORTUGUES DEL GRAN BUENOS AIRES-UNITARIOS DE MARCOS PAZ,1,15/12/2024,CLUB PORTUGUES DEL GRAN BUENOS AIRES,58,UNITARIOS DE MARCOS PAZ,24,750,250,41.25,-11.25,0.85,1,6,0.75,3026.53125,913.2187499999999
2024,PREINFANTILES,Playoff,SEMIFINAL,2,OESTE,CLUB CEPA-UNLAM A,1,15/12/2024,CLUB CEPA,75,UNLAM A,43,750,250,-3.75,-135.75,0.85,1,6,0.75,2854.40625,437.00624999999997
2024,PREINFANTILES,Playoff,FINAL,2,OESTE,CLUB PORTUGUES DEL GRAN BUENOS AIRES-CLUB CEPA,1,22/12/2024,CLUB PORTUGUES DEL GRAN BUENOS AIRES,56,CLUB CEPA,71,300,700,-135.75,-11.25,0.85,1,6,0.75,628.2562499999999,2634.46875
2024,PREINFANTILES,Playoff,CUARTOS DE FINAL,INTERCONFERENCIA A,INTERCONFERENCIA,FERROCARRIL OESTE A-ARGENTINO DE CASTELAR NORTE,1,1/12/2024,FERROCARRIL OESTE A,73,ARGENTINO DE CASTELAR NORTE,71,650,350,138.75,155.25,2.0,1,4,1.0,6310.0,4042.0
2024,PREINFANTILES,Playoff,CUARTOS DE FINAL,INTERCONFERENCIA A,INTERCONFERENCIA,CLUB TRES DE FEBRERO BLANCO-INSTITUCION SARMIENTO VERDE,1,1/12/2024,CLUB TRES DE FEBRERO BLANCO,55,INSTITUCION SARMIENTO VERDE,59,350,650,141.75,143.25,2.0,1,4,1.0,3934.0,6346.0
2024,PREINFANTILES,Playoff,CUARTOS DE FINAL,INTERCONFERENCIA A,INTERCONFERENCIA,CAZA Y PESCA A-PRESIDENTE DERQUI,1,1/12/2024,CAZA Y PESCA A,70,PRESIDENTE DERQUI,31,750,250,120.75,128.25,2.0,1,4,1.0,6966.0,3026.0
2024,PREINFANTILES,Playoff,CUARTOS DE FINAL,INTERCONFERENCIA A,INTERCONFERENCIA,GEVP BLANCO-ESTUDIANTIL PORTEÑO A,1,1/12/2024,GEVP BLANCO,62,ESTUDIANTIL PORTEÑO A,68,350,650,137.25,149.25,2.0,1,4,1.0,3898.0,6394.0
2024,PREINFANTILES,Playoff,SEMIFINAL,INTERCONFERENCIA A,INTERCONFERENCIA,FERROCARRIL OESTE A-INSTITUCION SARMIENTO VERDE,1,8/12/2024,FERROCARRIL OESTE A,55,INSTITUCION SARMIENTO VERDE,61,350,650,141.75,155.25,2.0,1,6,1.0,5901.0,9663.0
2024,PREINFANTILES,Playoff,SEMIFINAL,INTERCONFERENCIA A,INTERCONFERENCIA,CAZA Y PESCA A-ESTUDIANTIL PORTEÑO A,1,8/12/2024,CAZA Y PESCA A,65,ESTUDIANTIL PORTEÑO A,54,700,300,137.25,128.25,2.0,1,6,1.0,10047.0,5139.0
2024,PREINFANTILES,Playoff,FINAL,INTERCONFERENCIA A,INTERCONFERENCIA,INSTITUCION SARMIENTO VERDE-CAZA Y PESCA A,1,15/12/2024,INSTITUCION SARMIENTO VERDE,68,CAZA Y PESCA A,58,700,300,128.25,141.75,2.0,1,6,1.0,9939.0,5301.0
2024,PREINFANTILES,Playoff,CUARTOS DE FINAL,1,SUR,LOBOS  ATHLETIC  CLUB-CLUB ATLETICO BERNAL,1,1/12/2024,LOBOS ATHLETIC CLUB,93,CLUB ATLETICO BERNAL,32,750,250,-9.75,-14.25,1.0,1,4,0.75,2220.75,707.25
2024,PREINFANTILES,Playoff,CUARTOS DE FINAL,1,SUR,CLUB  SOCIAL  ALEJANDRO  KORN-BURZACO FC A,1,1/12/2024,CLUB SOCIAL ALEJANDRO KORN,86,BURZACO FC A,87,350,650,35.25,27.75,1.0,1,4,0.75,1155.75,2033.25
2024,PREINFANTILES,Playoff,CUARTOS DE FINAL,1,SUR,MONTE GRANDE-LOS ANDES,1,1/12/2024,MONTE GRANDE,76,LOS ANDES,53,750,250,42.75,92.25,1.0,1,4,0.75,2378.25,1026.75
2024,PREINFANTILES,Playoff,CUARTOS DE FINAL,1,SUR,DEFENSORES DE BANFIELD-CLUB GIMNASIA Y ESGRIMA LA PLATA AZUL,1,1/12/2024,DEFENSORES DE BANFIELD,40,CLUB GIMNASIA Y ESGRIMA LA PLATA AZUL,71,250,750,116.25,38.25,1.0,1,4,0.75,1098.75,2364.75
2024,PREINFANTILES,Playoff,SEMIFINAL,1,SUR,LOBOS  ATHLETIC  CLUB-BURZACO FC A,1,8/12/2024,LOBOS ATHLETIC CLUB,91,BURZACO FC A,43,750,250,35.25,-14.25,1.0,1,6,0.75,3533.625,1060.875
2024,PREINFANTILES,Playoff,SEMIFINAL,1,SUR,MONTE GRANDE-CLUB GIMNASIA Y ESGRIMA LA PLATA AZUL,1,8/12/2024,MONTE GRANDE,65,CLUB GIMNASIA Y ESGRIMA LA PLATA AZUL,94,250,750,116.25,92.25,1.0,1,6,0.75,1648.125,3790.125
2024,PREINFANTILES,Playoff,FINAL,1,SUR,LOBOS  ATHLETIC  CLUB-CLUB GIMNASIA Y ESGRIMA LA PLATA AZUL,1,15/12/2024,LOBOS ATHLETIC CLUB,71,CLUB GIMNASIA Y ESGRIMA LA PLATA AZUL,55,700,300,116.25,-14.25,1.0,1,6,0.75,3673.125,1285.875
2024,PREINFANTILES,Playoff,CUARTOS DE FINAL,1,NORTE,SPORTIVO VILLA BALLESTER-NAUTICO HACOAJ BLANCO,1,1/12/2024,SPORTIVO VILLA BALLESTER,62,NAUTICO HACOAJ BLANCO,60,650,350,63.75,0.75,1.0,1,4,0.75,2141.25,1052.25
2024,PREINFANTILES,Playoff,CUARTOS DE FINAL,1,NORTE,CLUB ATLETICO PILAR-VICTORIA,1,1/12/2024,CLUB ATLETICO PILAR,66,VICTORIA,45,750,250,96.75,3.75,1.0,1,4,0.75,2540.25,761.25
2024,PREINFANTILES,Playoff,CUARTOS DE FINAL,1,NORTE,UNION FLORIDA-SOCIAL BECCAR,1,1/12/2024,UNION FLORIDA,58,SOCIAL BECCAR,62,350,650,57.75,87.75,1.0,1,4,0.75,1223.25,2213.25
2024,PREINFANTILES,Playoff,CUARTOS DE FINAL,1,NORTE,OBRAS NORTE-CENTRO GALICIA,1,1/12/2024,OBRAS NORTE,77,CENTRO GALICIA,46,750,250,54.75,144.75,1.0,1,4,0.75,2414.25,1184.25
2024,PREINFANTILES,Playoff,CUARTOS DE FINAL,1,NORTE,DEP. MORON BLANCO-NOLTING,1,1/12/2024,DEP. MORON BLANCO,73,NOLTING,52,750,250,62.25,15.75,1.0,1,4,0.75,2436.75,797.25
2024,PREINFANTILES,Playoff,CUARTOS DE FINAL,1,NORTE,HURACAN DE SAN JUSTO ROJO-CEDEM,1,1/12/2024,HURACAN DE SAN JUSTO ROJO,69,CEDEM,60,650,350,53.25,78.75,1.0,1,4,0.75,2109.75,1286.25
2024,PREINFANTILES,Playoff,CUARTOS DE FINAL,1,NORTE,SAN MIGUEL-PORTEÑO ATLETICO CLUB,1,1/12/2024,SAN MIGUEL,69,PORTEÑO ATLETICO CLUB,36,750,250,-17.25,81.75,1.0,1,4,0.75,2198.25,995.25
2024,PREINFANTILES,Playoff,CUARTOS DE FINAL,1,NORTE,DEFENSORES DE HURLINGHAM VERDE-A.F.A.L.P. A,1,1/12/2024,DEFENSORES DE HURLINGHAM VERDE,65,A.F.A.L.P. A,51,700,300,113.25,56.25,1.0,1,4,0.75,2439.75,1068.75
2024,PREINFANTILES,Playoff,SEMIFINAL,1,NORTE,DEP. MORON BLANCO-HURACAN DE SAN JUSTO ROJO,1,8/12/2024,DEP. MORON BLANCO,75,HURACAN DE SAN JUSTO ROJO,48,750,250,78.75,15.75,1.0,1,6,0.75,3729.375,1195.875
2024,PREINFANTILES,Playoff,SEMIFINAL,1,NORTE,DEFENSORES DE HURLINGHAM VERDE-SAN MIGUEL,1,8/12/2024,DEFENSORES DE HURLINGHAM VERDE,69,SAN MIGUEL,45,750,250,81.75,56.25,1.0,1,6,0.75,3742.875,1378.125
2024,PREINFANTILES,Playoff,FINAL,1,NORTE,DEP. MORON BLANCO-DEFENSORES DE HURLINGHAM VERDE,1,15/12/2024,DEP. MORON BLANCO,66,DEFENSORES DE HURLINGHAM VERDE,54,700,300,56.25,15.75,1.0,1,6,0.75,3403.125,1420.875
2024,PREINFANTILES,Playoff,CUARTOS DE FINAL,1,CENTRO,ITALIANO-EL TALAR,1,1/12/2024,ITALIANO,68,EL TALAR,39,750,250,48.75,98.25,1.0,1,4,0.75,2396.25,1044.75
2024,PREINFANTILES,Playoff,CUARTOS DE FINAL,1,CENTRO,ARQUITECTURA BLANCO-PLATENSE MARRON,1,1/12/2024,ARQUITECTURA BLANCO,52,PLATENSE MARRON,56,350,650,95.25,-125.25,1.0,1,4,0.75,1335.75,1574.25
2024,PREINFANTILES,Playoff,CUARTOS DE FINAL,1,CENTRO,IMPERIO BLANCO-HARRODS GATH Y CHAVES,1,1/12/2024,IMPERIO BLANCO,64,HARRODS GATH Y CHAVES,67,350,650,89.25,110.25,1.0,1,4,0.75,1317.75,2280.75
2024,PREINFANTILES,Playoff,CUARTOS DE FINAL,1,CENTRO,APV-FERROCARRIL OESTE B,1,1/12/2024,APV,78,FERROCARRIL OESTE B,29,750,250,84.75,71.25,1.0,1,4,0.75,2504.25,963.75
2024,PREINFANTILES,Playoff,SEMIFINAL,1,CENTRO,ITALIANO-PLATENSE MARRON,1,8/12/2024,ITALIANO,91,PLATENSE MARRON,44,750,250,95.25,98.25,1.0,1,6,0.75,3803.625,1567.125
2024,PREINFANTILES,Playoff,SEMIFINAL,1,CENTRO,APV-HARRODS GATH Y CHAVES,1,8/12/2024,APV,63,HARRODS GATH Y CHAVES,59,650,350,89.25,71.25,1.0,1,6,0.75,3326.625,1895.625
2024,PREINFANTILES,Playoff,FINAL,1,CENTRO,ITALIANO-APV,1,15/12/2024,ITALIANO,74,APV,82,350,650,71.25,98.25,1.0,1,6,0.75,1895.625,3367.125
2024,PREINFANTILES,Playoff,CUARTOS DE FINAL,INTERCONFERENCIA B,INTERCONFERENCIA,OBRAS CENTRO-C.A.S.A PADUA A,1,1/12/2024,OBRAS CENTRO,93,C.A.S.A PADUA A,78,700,300,123.75,150.75,1.5,1,4,1.0,4942.5,2704.5
2024,PREINFANTILES,Playoff,CUARTOS DE FINAL,INTERCONFERENCIA B,INTERCONFERENCIA,QUILMES A.C.-SAN LORENZO AZUL,1,1/12/2024,QUILMES A.C.,61,SAN LORENZO AZUL,54,650,350,122.25,135.75,1.5,1,4,1.0,4633.5,2914.5
2024,PREINFANTILES,Playoff,CUARTOS DE FINAL,INTERCONFERENCIA B,INTERCONFERENCIA,VELEZ SARSFIELD BLANCO-TRISTAN SUAREZ,1,1/12/2024,VELEZ SARSFIELD BLANCO,71,TRISTAN SUAREZ,84,300,700,111.75,129.75,1.5,1,4,1.0,2470.5,4978.5
2024,PREINFANTILES,Playoff,CUARTOS DE FINAL,INTERCONFERENCIA B,INTERCONFERENCIA,VARELA JRS-SPORTIVO ESCOBAR,1,1/12/2024,VARELA JRS,66,SPORTIVO ESCOBAR,62,650,350,119.25,90.75,1.5,1,4,1.0,4615.5,2644.5
2024,PREINFANTILES,Playoff,SEMIFINAL,INTERCONFERENCIA B,INTERCONFERENCIA,OBRAS CENTRO-QUILMES A.C.,1,8/12/2024,OBRAS CENTRO,75,QUILMES A.C.,70,650,350,135.75,150.75,1.5,1,6,1.0,7071.75,4506.75
2024,PREINFANTILES,Playoff,SEMIFINAL,INTERCONFERENCIA B,INTERCONFERENCIA,VARELA JRS-TRISTAN SUAREZ,1,8/12/2024,VARELA JRS,49,TRISTAN SUAREZ,57,350,650,111.75,90.75,1.5,1,6,1.0,4155.75,6666.75
2024,PREINFANTILES,Playoff,FINAL,INTERCONFERENCIA B,INTERCONFERENCIA,OBRAS CENTRO-TRISTAN SUAREZ,1,15/12/2024,OBRAS CENTRO,78,TRISTAN SUAREZ,71,650,350,111.75,150.75,1.5,1,6,1.0,6855.75,4506.75
2024,PREINFANTILES,Playoff,Play In,INTERCONFERENCIA A,INTERCONFERENCIA,INSTITUCION SARMIENTO VERDE-WILDE SPORTING,1,24/11/2024,INSTITUCION SARMIENTO VERDE,103,WILDE SPORTING,38,750,250,134.25,141.75,2.0,1,1,1.0,1768.5,783.5
2024,PREINFANTILES,Playoff,Play In,INTERCONFERENCIA A,INTERCONFERENCIA,ESTUDIANTIL PORTEÑO A-MORON A,1,24/11/2024,ESTUDIANTIL PORTEÑO A,66,MORON A,55,700,300,132.75,137.25,2.0,1,1,1.0,1665.5,874.5
2024,PREINFANTILES,Playoff,Play In,INTERCONFERENCIA A,INTERCONFERENCIA,PRESIDENTE DERQUI-RIVER PLATE,1,24/11/2024,PRESIDENTE DERQUI,67,RIVER PLATE,62,650,350,147.75,120.75,2.0,1,1,1.0,1595.5,941.5
2024,PREINFANTILES,Playoff,Play In,INTERCONFERENCIA A,INTERCONFERENCIA,ARGENTINO DE CASTELAR NORTE-LANUS A,1,24/11/2024,ARGENTINO DE CASTELAR NORTE,84,LANUS A,70,700,300,152.25,138.75,2.0,1,1,1.0,1704.5,877.5
2024,PREINFANTILES,Playoff,Play In,INTERCONFERENCIA B,INTERCONFERENCIA,SAN LORENZO AZUL-LOS INDIOS DE MORENO NEGRO,1,24/11/2024,SAN LORENZO AZUL,85,LOS INDIOS DE MORENO NEGRO,55,750,250,131.25,122.25,1.5,1,1,1.0,1321.875,558.375
2024,PREINFANTILES,Playoff,Play In,INTERCONFERENCIA B,INTERCONFERENCIA,TRISTAN SUAREZ-CLUB SPORTIVO PILAR,1,24/11/2024,TRISTAN SUAREZ,67,CLUB SPORTIVO PILAR,42,750,250,74.25,111.75,1.5,1,1,1.0,1236.375,542.625
2024,PREINFANTILES,Playoff,Play In,INTERCONFERENCIA B,INTERCONFERENCIA,SPORTIVO ESCOBAR-BERAZATEGUI,1,24/11/2024,SPORTIVO ESCOBAR,68,BERAZATEGUI,62,650,350,102.75,119.25,1.5,1,1,1.0,1129.125,703.875
2024,PREINFANTILES,Playoff,Play In,INTERCONFERENCIA B,INTERCONFERENCIA,C.A.S.A PADUA A-COMUNICACIONES,1,24/11/2024,C.A.S.A PADUA A,68,COMUNICACIONES,61,650,350,104.25,123.75,1.5,1,1,1.0,1131.375,710.625
2024,PREINFANTILES,Playoff,Play In,1,CENTRO,PLATENSE MARRON-VILLA MITRE,1,24/11/2024,PLATENSE MARRON,59,VILLA MITRE,48,700,300,59.25,95.25,1.0,1,1,0.75,569.4375,296.4375
2024,PREINFANTILES,Playoff,Play In,1,CENTRO,JOSE HERNANDEZ A-FERROCARRIL OESTE B,1,24/11/2024,JOSE HERNANDEZ A,39,FERROCARRIL OESTE B,47,350,650,84.75,80.25,1.0,1,1,0.75,326.0625,547.6875
2024,PREINFANTILES,Playoff,Play In,1,CENTRO,HARRODS GATH Y CHAVES-ALL BOYS BLANCO,1,24/11/2024,HARRODS GATH Y CHAVES,63,ALL BOYS BLANCO,23,750,250,51.75,89.25,1.0,1,1,0.75,601.3125,254.4375
2024,PREINFANTILES,Playoff,Play In,1,CENTRO,"EL TALAR-DEPORTIVO CROVARA  ""A""",1,24/11/2024,EL TALAR,70,"DEPORTIVO CROVARA  ""A""",21,750,250,60.75,48.75,1.0,1,1,0.75,608.0625,224.0625
2024,PREINFANTILES,Playoff,Play In,1,NORTE,SOCIAL BECCAR-DEPORTIVO SAN ANDRES,1,24/11/2024,SOCIAL BECCAR,74,DEPORTIVO SAN ANDRES,49,750,250,77.25,57.75,1.0,1,1,0.75,620.4375,230.8125
2024,PREINFANTILES,Playoff,Play In,1,NORTE,VICTORIA-UNION VECINAL DE MUNRO,1,24/11/2024,VICTORIA,56,UNION VECINAL DE MUNRO,53,650,350,39.75,96.75,1.0,1,1,0.75,517.3125,335.0625
2024,PREINFANTILES,Playoff,Play In,1,NORTE,CENTRO GALICIA-BANADE,1,24/11/2024,CENTRO GALICIA,67,BANADE,50,700,300,44.25,54.75,1.0,1,1,0.75,558.1875,266.0625
2024,PREINFANTILES,Playoff,Play In,1,NORTE,NAUTICO HACOAJ BLANCO-NAUTICO BUCHARDO A,1,24/11/2024,NAUTICO HACOAJ BLANCO,77,NAUTICO BUCHARDO A,45,750,250,68.25,63.75,1.0,1,1,0.75,613.6875,235.3125
2024,PREINFANTILES,Playoff,Play In,1,OESTE,CEDEM-ARGENTINO DE CASTELAR CENTRO,1,24/11/2024,CEDEM,74,ARGENTINO DE CASTELAR CENTRO,39,750,250,65.25,53.25,1.0,1,1,0.75,611.4375,227.4375
2024,PREINFANTILES,Playoff,Play In,1,OESTE,PORTEÑO ATLETICO CLUB-MIDLAND,1,24/11/2024,PORTEÑO ATLETICO CLUB,63,MIDLAND,34,750,250,30.75,-17.25,1.0,1,1,0.75,585.5625,174.5625
2024,PREINFANTILES,Playoff,Play In,1,OESTE,A.F.A.L.P. A-ESTUDIANTIL PORTEÑO B,1,24/11/2024,A.F.A.L.P. A,46,ESTUDIANTIL PORTEÑO B,35,700,300,9.75,113.25,1.0,1,1,0.75,532.3125,309.9375
2024,PREINFANTILES,Playoff,Play In,1,OESTE,LOS INDIOS DE MORENO BLANCO-NOLTING,1,24/11/2024,LOS INDIOS DE MORENO BLANCO,65,NOLTING,73,350,650,62.25,21.75,1.0,1,1,0.75,309.1875,503.8125
2024,PREINFANTILES,Playoff,Play In,1,SUR,BURZACO FC A-LANUS B,1,24/11/2024,BURZACO FC A,96,LANUS B,45,750,250,-12.75,35.25,1.0,1,1,0.75,552.9375,213.9375
2024,PREINFANTILES,Playoff,Play In,1,SUR,OLIMPO-LOS ANDES,1,24/11/2024,OLIMPO,44,LOS ANDES,78,250,750,42.75,33.75,1.0,1,1,0.75,219.5625,587.8125
2024,PREINFANTILES,Playoff,Play In,1,SUR,CLUB GIMNASIA Y ESGRIMA LA PLATA AZUL-CAÑUELAS FC,1,24/11/2024,CLUB GIMNASIA Y ESGRIMA LA PLATA AZUL,142,CAÑUELAS FC,26,750,250,101.25,116.25,1.0,1,1,0.75,638.4375,274.6875
2024,PREINFANTILES,Playoff,Play In,1,SUR,TEMPERLEY-CLUB ATLETICO BERNAL,1,24/11/2024,TEMPERLEY,53,CLUB ATLETICO BERNAL,63,300,700,-9.75,86.25,1.0,1,1,0.75,217.6875,589.6875
2024,PREINFANTILES,Playoff,Play In,2,OESTE,UNITARIOS DE MARCOS PAZ-CIUDADELA NORTE,1,1/12/2024,UNITARIOS DE MARCOS PAZ,67,CIUDADELA NORTE,13,750,250,-51.75,41.25,0.85,1,1,0.75,445.134375,185.671875
2024,PREINFANTILES,Playoff,Play In,2,OESTE,DEP. MORON ROJO-EL PORVENIR,1,1/12/2024,DEP. MORON ROJO,46,EL PORVENIR,33,700,300,-141.75,-87.75,0.85,1,1,0.75,355.884375,135.309375
2024,PREINFANTILES,Playoff,Play In,2,OESTE,EL PALOMAR-SAN MIGUEL BLANCO,1,1/12/2024,EL PALOMAR,49,SAN MIGUEL BLANCO,28,750,250,-96.75,-2.25,0.85,1,1,0.75,416.446875,157.94062499999998
2024,PREINFANTILES,Playoff,Play In,2,OESTE,Club GEI BLANCO-MORON B,1,1/12/2024,CLUB GEI BLANCO,43,MORON B,16,750,250,11.25,-32.25,0.85,1,1,0.75,485.29687499999994,138.81562499999998
2024,PREINFANTILES,Playoff,Play In,2,SUR,GUILLON BASQUET-CLUB EL FOGON,1,1/12/2024,GUILLON BASQUET,53,CLUB EL FOGON,56,350,650,-78.75,-33.75,0.85,1,1,0.75,172.921875,392.859375
2024,PREINFANTILES,Playoff,Play In,2,SUR,MORENO DE QUILMES-COLON FC,1,1/12/2024,MORENO DE QUILMES,29,COLON FC,70,250,750,-42.75,-62.25,0.85,1,1,0.75,132.121875,438.44062499999995
2024,PREINFANTILES,Playoff,Play In,2,SUR,CLUB SOCIAL EZEIZA-LUZ Y ARTE,1,1/12/2024,CLUB SOCIAL EZEIZA,94,LUZ Y ARTE,49,750,250,-93.75,-48.75,0.85,1,1,0.75,418.35937499999994,128.296875
2024,JUVENILES,Fase Regular,3ra Fase,2,SUR,B,2,11/8/2024,SPORTIVO ALSINA,49,CLUB SOCIAL EZEIZA,56,350,650,-48.75,-59.25,0.85,1,2,0.65,332.88125,652.77875
2024,PREINFANTILES,Playoff,Play In,2,CENTRO,ESTRELLA DE BOEDO-ARGENTINOS JUNIORS,1,1/12/2024,ESTRELLA DE BOEDO,44,ARGENTINOS JUNIORS,57,300,700,-15.75,-63.75,0.85,1,1,0.75,181.209375,405.609375
2024,PREINFANTILES,Playoff,Play In,2,CENTRO,ARQUITECTURA BLANCO-CIUDAD DE BUENOS AIRES B,1,1/12/2024,ARQUITECTURA BLANCO,45,CIUDAD DE BUENOS AIRES B,42,650,350,50.25,-125.25,0.85,1,1,0.75,446.40937499999995,143.278125
2024,PREINFANTILES,Playoff,Play In,2,CENTRO,JOSE HERNANDEZ B-SAN FERNANDO BLANCO,1,1/12/2024,JOSE HERNANDEZ B,51,SAN FERNANDO BLANCO,44,650,350,-66.75,-72.75,0.85,1,1,0.75,371.821875,176.746875
2024,PREINFANTILES,Playoff,Play In,2,CENTRO,ALDO BONZI-CLUB TRES DE FEBRERO AZUL,1,1/12/2024,ALDO BONZI,63,CLUB TRES DE FEBRERO AZUL,73,300,700,29.25,-128.25,0.85,1,1,0.75,209.896875,364.49062499999997
2024,PREINFANTILES,Playoff,Play In,2,NORTE,BELLA VISTA-PLATENSE BLANCO,1,1/12/2024,BELLA VISTA,107,PLATENSE BLANCO,32,750,250,-45.75,-71.25,0.85,1,1,0.75,448.95937499999997,113.95312499999999
2024,PREINFANTILES,Playoff,Play In,2,NORTE,RACING ANEXO-DEPORTIVO CROVARA B,1,1/12/2024,RACING ANEXO,78,DEPORTIVO CROVARA B,7,750,250,-83.25,-84.75,0.85,1,1,0.75,425.05312499999997,105.346875
2024,PREINFANTILES,Playoff,Play In,2,NORTE,COOPERATIVA TORTUGUITAS-YUPANQUI,1,1/12/2024,COOPERATIVA TORTUGUITAS,78,YUPANQUI,34,750,250,-26.25,-8.25,0.85,1,1,0.75,461.39062499999994,154.115625
2024,PREINFANTILES,Playoff,Play In,2,NORTE,VELEZ SARSFIELD AZUL-SAN LORENZO ROJO,1,1/12/2024,VELEZ SARSFIELD AZUL,59,SAN LORENZO ROJO,23,750,250,-35.25,-54.75,0.85,1,1,0.75,455.653125,124.471875
2024,PREINFANTILES,Fase Regular,3ra Fase,3,CENTRO,A,1,10/11/2024,MACABI,43,ITALIANO B,47,350,650,-18.75,47.25,0.75,1,2,0.65,322.96875000000006,679.81875
2024,PREINFANTILES,Fase Regular,3ra Fase,3,CENTRO,A,1,10/11/2024,BOCA JUNIORS AMARILLO,18,UNIVERSIDAD DE BUENOS AIRES,58,250,750,69.75,32.25,0.75,1,2,0.65,311.75625,762.69375
2024,PREINFANTILES,Fase Regular,3ra Fase,3,CENTRO,A,1,10/11/2024,CLUB ATLETICO HURACAN,43,NUEVA CHICAGO,26,700,300,-90.75,-138.75,0.75,1,2,0.65,594.0187500000001,157.21875000000003
2024,PREINFANTILES,Fase Regular,3ra Fase,3,CENTRO,A,2,24/11/2024,CLUB ATLETICO HURACAN,69,MACABI,24,750,250,47.25,-138.75,0.75,1,2,0.65,777.31875,108.46875000000001
2024,PREINFANTILES,Fase Regular,3ra Fase,3,CENTRO,A,2,24/11/2024,NUEVA CHICAGO,62,BOCA JUNIORS AMARILLO,55,650,350,32.25,-90.75,0.75,1,2,0.65,665.19375,252.76875
