anio,categoria,zona,equipo,partidos
2026,CADETES MASCULINO,OESTE,LEANDRO N ALEM,5
2026,CADETES MASCULINO,NORTE,GEVP BLANCO A,5
2026,CADETES MASCULINO,SUR,C.S.D.Y C. MORENO,6
2026,CADETES MASCULINO,SUR,DEFENSORES DE GLEW,6
2026,CADETES MASCULINO,OESTE,U15  DEPORTIVO MORON B,4
2026,CADETES MASCULINO,CENTRO,FERROCARRIL OESTE BLANCA,6
2026,CADETES MASCULINO,SUR,VARELA JRS,5
2026,CADETES MASCULINO,NORTE,"NAUTICO HACOAJ AZUL ""B""",6
2026,CADETES MASCULINO,SUR,INDEPENDIENTE DE BURZACO,6
2026,CADETES MASCULINO,CENTRO,COPELLO,6
2026,CADETES MASCULINO,OESTE,HURACAN DE SAN JUSTO ROJO,5
2026,CADETES MASCULINO,OESTE,CLUB CEPA,6
2026,CADETES MASCULINO,NORTE,3 DE FEBRERO AZUL B,5
2026,CADETES MASCULINO,CENTRO,ARQUITECTURA BLANCO B,6
2026,CADETES MASCULINO,SUR,COOPERARIOS,6
2026,CADETES MASCULINO,NORTE,VICTORIA NEGRO,6
2026,CADETES MASCULINO,NORTE,ATLETICO PILAR,6
2026,CADETES MASCULINO,CENTRO,YUPANQUI,6
2026,CADETES MASCULINO,NORTE,17 DE AGOSTO,6
2026,CADETES MASCULINO,SUR,CAÑUELAS FC,6
2026,CADETES MASCULINO,SUR,GIMNASIA Y ESGRIMA DE LOMAS DE ZAMORA,5
2026,CADETES MASCULINO,OESTE,PASO DEL REY,6
2026,CADETES MASCULINO,SUR,BERAZATEGUI,6
2026,CADETES MASCULINO,OESTE,CEDEM,6
2026,CADETES MASCULINO,OESTE,LOS INDIOS CADETES A,5
2026,CADETES MASCULINO,SUR,INDEPENDIENTE,5
2026,CADETES MASCULINO,NORTE,PRESIDENTE DERQUI,6
2026,CADETES MASCULINO,SUR,TRISTAN SUAREZ,6
2026,CADETES MASCULINO,NORTE,BANADE ROJO,5
2026,CADETES MASCULINO,NORTE,BANCO PROVINCIA,6
2026,CADETES MASCULINO,CENTRO,"JOSE HERNANDEZ ""B""",6
2026,CADETES MASCULINO,NORTE,HARRODS GATH Y CHAVES,6
2026,CADETES MASCULINO,SUR,COLON FC,6
2026,CADETES MASCULINO,SUR,MONTE GRANDE B NEGRO,6
2026,CADETES MASCULINO,CENTRO,VELEZ SARSFIELD BLANCO - A,5
2026,CADETES MASCULINO,SUR,BURZACO FC A,6
2026,CADETES MASCULINO,SUR,GUILLON BASQUET,6
2026,CADETES MASCULINO,CENTRO,CIUDAD DE BUENOS AIRES A AZUL,6
2026,CADETES MASCULINO,OESTE,DEFENSORES DE HURLINGHAM VERDE,5
2026,CADETES MASCULINO,SUR,TEMPERLEY,6
2026,CADETES MASCULINO,SUR,DEFENSORES DE BANFIELD,6
2026,CADETES MASCULINO,CENTRO,NAUTICO BUCHARDO B,6
2026,CADETES MASCULINO,CENTRO,MACABI,6
2026,CADETES MASCULINO,NORTE,COOPERATIVA TORTUGUITAS,5
2026,CADETES MASCULINO,OESTE,CLARIDAD,5
2026,CADETES MASCULINO,SUR,CLUB SOCIAL ALEJANDRO KORN,6
2026,CADETES MASCULINO,OESTE,MORON BLANCO B,6
2026,CADETES MASCULINO,SUR,MUNICIPALIDAD DE AVELLANEDA,6
2026,CADETES MASCULINO,OESTE,SITAS ROJO,6
2026,CADETES MASCULINO,OESTE,EL PORVENIR JOSE C. PAZ,5
2026,CADETES MASCULINO,NORTE,SOCIAL BECCAR,5
2026,CADETES MASCULINO,CENTRO,COLEGIALES BLANCO,6
2026,CADETES MASCULINO,NORTE,OBRAS BASKET,6
2026,CADETES MASCULINO,OESTE,A.F.A.L.P. A,5
2026,CADETES MASCULINO,OESTE,FERROCARRIL OESTE NARANJA,2
2026,CADETES MASCULINO,CENTRO,ESTRELLA DE BOEDO,6
2026,CADETES MASCULINO,CENTRO,ITALIANO B,6
2026,CADETES MASCULINO,SUR,GIMNASIA Y ESGRIMA LA PLATA A,6
2026,CADETES MASCULINO,SUR,EZEIZA,5
2026,CADETES MASCULINO,OESTE,ARGENTINO DE CASTELAR NORTE A,5
2026,CADETES MASCULINO,SUR,CLUB ATLETICO BERNAL,5
2026,CADETES MASCULINO,SUR,CLUB ATLETICO 9 DE JULIO DE LANUS,6
2026,CADETES MASCULINO,NORTE,PLATENSE BLANCO,6
2026,CADETES MASCULINO,CENTRO,PEDRO ECHAGUE AZUL,5
2026,CADETES MASCULINO,SUR,LOBOS  CADETES,6
2026,CADETES MASCULINO,SUR,LANUS A,6
2026,CADETES MASCULINO,OESTE,DEFENSORES DE MORENO,5
2026,CADETES MASCULINO,SUR,TAMBEROS UNIDOS,5
2026,CADETES MASCULINO,NORTE,SPORTIVO PILAR BLANCO B,5
2026,CADETES MASCULINO,SUR,WILDE SPORTING,5
2026,CADETES MASCULINO,CENTRO,ARGENTINOS JUNIORS,6
2026,CADETES MASCULINO,NORTE,BECCAR AZUL,6
2026,CADETES MASCULINO,OESTE,ESTUDIANTIL PORTEÑO B,5
2026,CADETES MASCULINO,OESTE,ARGENTINO DE CASTELAR CENTRO B,6
2026,CADETES MASCULINO,CENTRO,"DEPORTIVO CROVARA  ""A""",6
2026,CADETES MASCULINO,SUR,SOCIAL LANUS,6
2026,CADETES MASCULINO,NORTE,VICTORIA BLANCO,5
2026,CADETES MASCULINO,OESTE,SITAS VERDE,5
2026,CADETES MASCULINO,SUR,GIMNASIA Y ESGRIMA LA PLATA B,6
2026,CADETES MASCULINO,CENTRO,ARQUITECTURA NEGRO A,6
2026,CADETES MASCULINO,OESTE,PORTEÑO ATLETICO CLUB  AZUL,5
2026,CADETES MASCULINO,NORTE,3 DE FEBRERO CELESTE C,6
2026,CADETES MASCULINO,OESTE,NOLTING,6
2026,CADETES MASCULINO,NORTE,HEBRAICA,6
2026,CADETES MASCULINO,NORTE,U.V.V.A UNION VECINAL VILLA ADELINA,6
2026,CADETES MASCULINO,CENTRO,COMUNICACIONES AMARILLO A,6
2026,CADETES MASCULINO,SUR,SPORTIVO ALSINA,6
2026,CADETES MASCULINO,CENTRO,NUEVA CHICAGO,5
2026,CADETES MASCULINO,SUR,VILLA ESPAÑA,6
2026,CADETES MASCULINO,OESTE,"ESTUDIANTIL PORTEÑO  ""A""",5
2026,CADETES MASCULINO,OESTE,CENTRO ESPAÑOL,6
2026,CADETES MASCULINO,NORTE,NAUTICO BUCHARDO A,6
2026,CADETES MASCULINO,CENTRO,JUVENCIA,6
2026,CADETES MASCULINO,CENTRO,ALL BOYS DE SAAVEDRA,6
2026,CADETES MASCULINO,OESTE,INSTITUCION SARMIENTO VERDE A,5
2026,CADETES MASCULINO,OESTE,MUNICIPALIDAD DE HURLINGHAM,6
2026,CADETES MASCULINO,SUR,BOCA JUNIORS AMARILLO B,6
2026,CADETES MASCULINO,OESTE,EL PALOMAR,6
2026,CADETES MASCULINO,SUR,COUNTRY BANFIELD A,6
2026,CADETES MASCULINO,SUR,QUILMES ATLETICO CLUB,6
2026,CADETES MASCULINO,OESTE,CLUB GEI BLANCO (B),5
2026,CADETES MASCULINO,SUR,RACING CLUB,6
2026,CADETES MASCULINO,OESTE,HURACAN DE SAN JUSTO BLANCO,6
2026,CADETES MASCULINO,NORTE,ATLETICO BOULOGNE,6
2026,CADETES MASCULINO,SUR,MONTE GRANDE ROJO A,5
2026,CADETES MASCULINO,OESTE,SAN MIGUEL BLANCO,6
2026,CADETES MASCULINO,OESTE,CLUB GEI AZUL (A),5
2026,CADETES MASCULINO,SUR,COUNTRY BANFIELD B,6
2026,CADETES MASCULINO,CENTRO,VILLA MITRE,6
2026,CADETES MASCULINO,OESTE,SAN MIGUEL VERDE,5
2026,CADETES MASCULINO,CENTRO,ATENEO POPULAR VERSAILLES,5
2026,CADETES MASCULINO,NORTE,INDEPENDIENTE DE ESCOBAR,5
2026,CADETES MASCULINO,OESTE,UNITARIOS DE MARCOS PAZ,6
2026,CADETES MASCULINO,SUR,LA UNION,5
2026,CADETES MASCULINO,CENTRO,ALDO BONZI,6
2026,CADETES MASCULINO,OESTE,ARGENTINO DE CASTELAR SUR C,6
2026,CADETES MASCULINO,CENTRO,GEBA,6
2026,CADETES MASCULINO,CENTRO,IMPERIO BLANCO A,6
2026,CADETES MASCULINO,OESTE,MIDLAND,5
2026,CADETES MASCULINO,NORTE,COLEGIALES NEGRO,6
2026,CADETES MASCULINO,NORTE,LAS HERAS A,6
2026,CADETES MASCULINO,NORTE,EL TALAR,6
2026,CADETES MASCULINO,CENTRO,ALL BOYS NEGRO,6
2026,CADETES MASCULINO,CENTRO,RACING ANEXO,6
2026,CADETES MASCULINO,NORTE,SAN FERNANDO BLANCO,6
2026,CADETES MASCULINO,OESTE,DEPORTIVO MORON A,5
2026,CADETES MASCULINO,SUR,BOCA JUNIORS AZUL A,6
2026,CADETES MASCULINO,SUR,TAPONAZO  FUTBOL CLUB,6
2026,CADETES MASCULINO,NORTE,UNIVERSIDAD DE BUENOS AIRES,6
2026,CADETES MASCULINO,SUR,OLIMPO,6
2026,CADETES MASCULINO,CENTRO,PINOCHO,5
2026,CADETES MASCULINO,NORTE,"NAUTICO HACOAJ BLANCO ""A""",6
2026,CADETES MASCULINO,NORTE,CAZA Y PESCA VERDE B,5
2026,CADETES MASCULINO,OESTE,PORTUGUES DEL GRAN BUENOS AIRES,6
2026,CADETES MASCULINO,CENTRO,FERROCARRIL OESTE VERDE,6
2026,CADETES MASCULINO,CENTRO,ARMENIA,6
2026,CADETES MASCULINO,NORTE,SPORTIVO ESCOBAR,6
2026,CADETES MASCULINO,SUR,UNION VILLEGAS,6
2026,CADETES MASCULINO,OESTE,SPORTIVO HAEDO,6
2026,CADETES MASCULINO,CENTRO,COMUNICACIONES NEGRO B,5
2026,CADETES MASCULINO,SUR,LOS ANDES,6
2026,CADETES MASCULINO,CENTRO,DEPORTIVO CROVARA B,6
2026,CADETES MASCULINO,CENTRO,PEDRO ECHAGUE AMARILLO,5
2026,CADETES MASCULINO,NORTE,PINOCHO VERDE,6
2026,CADETES MASCULINO,NORTE,BANCO NACION BLANCO B,6
2026,CADETES MASCULINO,OESTE,MORON ROJO A,7
2026,CADETES MASCULINO,SUR,CLUB ATLETICO PAMPERO,5
2026,CADETES MASCULINO,CENTRO,SAN LORENZO AZUL,6
2026,INFANTILES MASCULINO,CENTRO,SAN ANDRES,6
2026,INFANTILES MASCULINO,CENTRO,ALL BOYS BLANCO,6
2026,INFANTILES MASCULINO,OESTE,INSTITUCION SARMIENTO BLANCO B,5
2026,INFANTILES MASCULINO,CENTRO,ITALIANO,6
2026,INFANTILES MASCULINO,NORTE,RIVER PLATE,6
2026,INFANTILES MASCULINO,OESTE,CLUB GEI GRIS(C),7
2026,INFANTILES MASCULINO,NORTE,SPORTIVO VILLA BALLESTER,6
2026,INFANTILES MASCULINO,NORTE,PLATENSE MARRON,6
2026,INFANTILES MASCULINO,CENTRO,"JOSE HERNANDEZ ""A""",6
2026,INFANTILES MASCULINO,NORTE,CAZA Y PESCA AZUL A,6
2026,INFANTILES MASCULINO,OESTE,C.A.S.A. PADUA B,8
2026,INFANTILES MASCULINO,NORTE,CLUB SOCIAL Y DEPORTIVO ARENAL,5
2026,INFANTILES MASCULINO,CENTRO,PINOCHO BLANCO,6
2026,INFANTILES MASCULINO,NORTE,BELLA VISTA,6
2026,INFANTILES MASCULINO,SUR,GIMNASIA Y ESGRIMA DE LOMAS DE ZAMORA B,6
2026,INFANTILES MASCULINO,SUR,CLUB  ATLETICO Y PROGRESO DE BRANDSEN,6
2026,INFANTILES MASCULINO,OESTE,DEFENSORES DE SANTOS LUGARES,5
2026,INFANTILES MASCULINO,OESTE,VELEZ SARSFIELD AZUL - B,6
2026,INFANTILES MASCULINO,NORTE,3 DE FEBRERO BLANCO A,6
2026,INFANTILES MASCULINO,SUR,TALLERES,6
2026,INFANTILES MASCULINO,NORTE,UNION FLORIDA,6
2026,INFANTILES MASCULINO,NORTE,CENTRO GALICIA,5
2026,INFANTILES MASCULINO,CENTRO,CIUDAD DE BUENOS AIRES AZUL A,6
2026,INFANTILES MASCULINO,CENTRO,GEVP CELESTE B,6
2026,INFANTILES MASCULINO,OESTE,PORTEÑO ATLETICO CLUB  BLANCO B,8
2026,INFANTILES MASCULINO,CENTRO,CIRCULO URQUIZA,5
2026,INFANTILES MASCULINO,NORTE,SAN FERNANDO AZUL,6
2026,INFANTILES MASCULINO,SUR,JUVENTUD UNIDA,5
2026,INFANTILES MASCULINO,SUR,EL FOGON,6
2026,INFANTILES MASCULINO,SUR,LUZ Y ARTE,6
2026,INFANTILES MASCULINO,NORTE,UNION VECINAL DE MUNRO,6
2026,INFANTILES MASCULINO,OESTE,C.A.S.A PADUA A,6
2026,INFANTILES MASCULINO,OESTE,DEFENSORES DE HURLINGHAM BLANCO,6
2026,INFANTILES MASCULINO,OESTE,CIUDADELA NORTE,7
2026,INFANTILES MASCULINO,NORTE,BANCO NACION AZUL A,5
2026,INFANTILES MASCULINO,NORTE,CIUDAD DE BUENOS AIRES B BLANCO,6
2026,INFANTILES MASCULINO,CENTRO,SAN LORENZO ROJO B,6
2026,INFANTILES MASCULINO,OESTE,ITALIANO DE JOSE C PAZ,7
2026,INFANTILES MASCULINO,NORTE,CLUB ATENEO INGENIERO RAVER,6
2026,INFANTILES MASCULINO,SUR,LANUS B,5
2026,INFANTILES MASCULINO,CENTRO,CLUB ATLETICO HURACAN DE PARQUE PATRICIOS,6
2026,INFANTILES MASCULINO,OESTE,RAMOS MEJIA LTC,6
2026,INFANTILES MASCULINO,CENTRO,IMPERIO NEGRO B,7
2026,INFANTILES MASCULINO,OESTE,UNIVERSIDAD DE LA MATANZA,6
2026,INFANTILES MASCULINO,OESTE,LEANDRO N ALEM,5
2026,INFANTILES MASCULINO,SUR,C.S.D.Y C. MORENO,6
2026,INFANTILES MASCULINO,SUR,DEFENSORES DE GLEW,6
2026,INFANTILES MASCULINO,SUR,VARELA JRS,5
2026,INFANTILES MASCULINO,NORTE,"NAUTICO HACOAJ AZUL ""B""",5
2026,INFANTILES MASCULINO,OESTE,U13 DEPORTIVO MORON B,4
2026,INFANTILES MASCULINO,SUR,INDEPENDIENTE DE BURZACO,6
2026,INFANTILES MASCULINO,CENTRO,COPELLO,6
2026,INFANTILES MASCULINO,OESTE,HURACAN DE SAN JUSTO ROJO,5
2026,INFANTILES MASCULINO,OESTE,CLUB CEPA,6
2026,INFANTILES MASCULINO,NORTE,3 DE FEBRERO AZUL B,5
2026,INFANTILES MASCULINO,CENTRO,ARQUITECTURA BLANCO B,6
2026,INFANTILES MASCULINO,SUR,COOPERARIOS,6
2026,INFANTILES MASCULINO,NORTE,VICTORIA NEGRO,7
2026,INFANTILES MASCULINO,OESTE,LOS INDIOS INFANTILES B,5
2026,INFANTILES MASCULINO,NORTE,ATLETICO PILAR,6
2026,INFANTILES MASCULINO,CENTRO,YUPANQUI,6
2026,INFANTILES MASCULINO,NORTE,17 DE AGOSTO,6
2026,INFANTILES MASCULINO,SUR,CAÑUELAS FC,6
2026,INFANTILES MASCULINO,SUR,GIMNASIA Y ESGRIMA DE LOMAS DE ZAMORA,5
2026,INFANTILES MASCULINO,OESTE,PASO DEL REY,6
2026,INFANTILES MASCULINO,SUR,BERAZATEGUI,6
2026,INFANTILES MASCULINO,OESTE,CEDEM,6
2026,INFANTILES MASCULINO,SUR,INDEPENDIENTE,5
2026,INFANTILES MASCULINO,NORTE,PRESIDENTE DERQUI,6
2026,INFANTILES MASCULINO,SUR,MONTE GRANDE B,6
2026,INFANTILES MASCULINO,SUR,TRISTAN SUAREZ,6
2026,INFANTILES MASCULINO,NORTE,BANADE ROJO,5
2026,INFANTILES MASCULINO,NORTE,BANCO PROVINCIA,6
2026,INFANTILES MASCULINO,CENTRO,"JOSE HERNANDEZ ""B""",7
2026,INFANTILES MASCULINO,NORTE,HARRODS GATH Y CHAVES,6
2026,INFANTILES MASCULINO,SUR,COLON FC,6
2026,INFANTILES MASCULINO,CENTRO,VELEZ SARSFIELD BLANCO - A,6
2026,INFANTILES MASCULINO,SUR,BURZACO FC A,6
2026,INFANTILES MASCULINO,SUR,GUILLON BASQUET,6
2026,INFANTILES MASCULINO,OESTE,DEFENSORES DE HURLINGHAM VERDE,5
2026,INFANTILES MASCULINO,SUR,TEMPERLEY,6
2026,INFANTILES MASCULINO,CENTRO,FERROCARRIL OESTE BLANCO,6
2026,INFANTILES MASCULINO,SUR,DEFENSORES DE BANFIELD,6
2026,INFANTILES MASCULINO,CENTRO,NAUTICO BUCHARDO B,7
2026,INFANTILES MASCULINO,NORTE,SPORTIVO PILAR INFANTILES,6
2026,INFANTILES MASCULINO,CENTRO,MACABI,6
2026,INFANTILES MASCULINO,NORTE,COOPERATIVA TORTUGUITAS,5
2026,INFANTILES MASCULINO,OESTE,CLARIDAD,5
2026,INFANTILES MASCULINO,SUR,CLUB SOCIAL ALEJANDRO KORN,6
2026,INFANTILES MASCULINO,OESTE,MORON BLANCO B,6
2026,INFANTILES MASCULINO,SUR,MUNICIPALIDAD DE AVELLANEDA,6
2026,INFANTILES MASCULINO,OESTE,SITAS ROJO,6
2026,INFANTILES MASCULINO,OESTE,EL PORVENIR JOSE C. PAZ,5
2026,INFANTILES MASCULINO,NORTE,SOCIAL BECCAR,5
2026,INFANTILES MASCULINO,CENTRO,COLEGIALES BLANCO,6
2026,INFANTILES MASCULINO,NORTE,OBRAS BASKET,6
2026,INFANTILES MASCULINO,OESTE,A.F.A.L.P. A,5
2026,INFANTILES MASCULINO,OESTE,FERROCARRIL OESTE NARANJA,3
2026,INFANTILES MASCULINO,CENTRO,ESTRELLA DE BOEDO,6
2026,INFANTILES MASCULINO,CENTRO,ITALIANO B,7
2026,INFANTILES MASCULINO,SUR,GIMNASIA Y ESGRIMA LA PLATA A,6
2026,INFANTILES MASCULINO,SUR,EZEIZA,5
2026,INFANTILES MASCULINO,OESTE,ARGENTINO DE CASTELAR NORTE A,5
2026,INFANTILES MASCULINO,SUR,CLUB ATLETICO BERNAL,5
2026,INFANTILES MASCULINO,SUR,CLUB ATLETICO 9 DE JULIO DE LANUS,6
2026,INFANTILES MASCULINO,NORTE,PLATENSE BLANCO,7
2026,INFANTILES MASCULINO,CENTRO,PEDRO ECHAGUE AZUL,5
2026,INFANTILES MASCULINO,SUR,LANUS A,6
2026,INFANTILES MASCULINO,OESTE,DEFENSORES DE MORENO,5
2026,INFANTILES MASCULINO,SUR,TAMBEROS UNIDOS,5
2026,INFANTILES MASCULINO,NORTE,SPORTIVO PILAR BLANCO B,5
2026,INFANTILES MASCULINO,OESTE,LOS INDIOS INFANTILES A,5
2026,INFANTILES MASCULINO,SUR,WILDE SPORTING,5
2026,INFANTILES MASCULINO,CENTRO,ARGENTINOS JUNIORS,6
2026,INFANTILES MASCULINO,NORTE,BECCAR AZUL,6
2026,INFANTILES MASCULINO,OESTE,ESTUDIANTIL PORTEÑO B,5
2026,INFANTILES MASCULINO,OESTE,ARGENTINO DE CASTELAR CENTRO B,5
2026,INFANTILES MASCULINO,CENTRO,IMPERIO BLANCO  A,6
2026,INFANTILES MASCULINO,CENTRO,"DEPORTIVO CROVARA  ""A""",6
2026,INFANTILES MASCULINO,SUR,SOCIAL LANUS,6
2026,INFANTILES MASCULINO,NORTE,VICTORIA BLANCO,5
2026,INFANTILES MASCULINO,OESTE,SITAS VERDE,5
2026,INFANTILES MASCULINO,SUR,GIMNASIA Y ESGRIMA LA PLATA B,6
2026,INFANTILES MASCULINO,CENTRO,ARQUITECTURA NEGRO A,6
2026,INFANTILES MASCULINO,OESTE,PORTEÑO ATLETICO CLUB  AZUL,5
2026,INFANTILES MASCULINO,NORTE,3 DE FEBRERO CELESTE C,7
2026,INFANTILES MASCULINO,OESTE,NOLTING,6
2026,INFANTILES MASCULINO,NORTE,HEBRAICA,6
2026,INFANTILES MASCULINO,NORTE,U.V.V.A UNION VECINAL VILLA ADELINA,6
2026,INFANTILES MASCULINO,CENTRO,COMUNICACIONES AMARILLO A,6
2026,INFANTILES MASCULINO,SUR,SPORTIVO ALSINA,6
2026,INFANTILES MASCULINO,CENTRO,NUEVA CHICAGO,18
2026,INFANTILES MASCULINO,SUR,VILLA ESPAÑA,6
2026,INFANTILES MASCULINO,OESTE,"ESTUDIANTIL PORTEÑO  ""A""",5
2026,INFANTILES MASCULINO,OESTE,CENTRO ESPAÑOL,6
2026,INFANTILES MASCULINO,NORTE,NAUTICO BUCHARDO A,7
2026,INFANTILES MASCULINO,CENTRO,JUVENCIA,7
2026,INFANTILES MASCULINO,CENTRO,ALL BOYS DE SAAVEDRA,6
2026,INFANTILES MASCULINO,OESTE,INSTITUCION SARMIENTO VERDE A,5
2026,INFANTILES MASCULINO,OESTE,MUNICIPALIDAD DE HURLINGHAM,7
2026,INFANTILES MASCULINO,SUR,BOCA JUNIORS AMARILLO B,6
2026,INFANTILES MASCULINO,OESTE,EL PALOMAR,8
2026,INFANTILES MASCULINO,SUR,COUNTRY BANFIELD A,6
2026,INFANTILES MASCULINO,SUR,QUILMES ATLETICO CLUB,6
2026,INFANTILES MASCULINO,OESTE,CLUB GEI BLANCO (B),5
2026,INFANTILES MASCULINO,SUR,LOBOS  INFANTILES,6
2026,INFANTILES MASCULINO,SUR,RACING CLUB,6
2026,INFANTILES MASCULINO,OESTE,HURACAN DE SAN JUSTO BLANCO,18
2026,INFANTILES MASCULINO,NORTE,ATLETICO BOULOGNE,7
2026,INFANTILES MASCULINO,SUR,MONTE GRANDE ROJO A,5
2026,INFANTILES MASCULINO,OESTE,SAN MIGUEL BLANCO,6
2026,INFANTILES MASCULINO,OESTE,CLUB GEI AZUL (A),5
2026,INFANTILES MASCULINO,SUR,COUNTRY BANFIELD B,6
2026,INFANTILES MASCULINO,CENTRO,VILLA MITRE,6
2026,INFANTILES MASCULINO,OESTE,SAN MIGUEL VERDE,5
2026,INFANTILES MASCULINO,CENTRO,ATENEO POPULAR VERSAILLES,6
2026,INFANTILES MASCULINO,NORTE,INDEPENDIENTE DE ESCOBAR,5
2026,INFANTILES MASCULINO,OESTE,UNITARIOS DE MARCOS PAZ,6
2026,INFANTILES MASCULINO,SUR,LA UNION,5
2026,INFANTILES MASCULINO,CENTRO,ALDO BONZI,8
2026,INFANTILES MASCULINO,NORTE,GEVP BLANCO,5
2026,INFANTILES MASCULINO,OESTE,ARGENTINO DE CASTELAR SUR C,7
2026,INFANTILES MASCULINO,CENTRO,GEBA,6
2026,INFANTILES MASCULINO,OESTE,MIDLAND,5
2026,INFANTILES MASCULINO,NORTE,COLEGIALES NEGRO,5
2026,INFANTILES MASCULINO,NORTE,LAS HERAS A,6
2026,INFANTILES MASCULINO,NORTE,EL TALAR,6
2026,INFANTILES MASCULINO,CENTRO,ALL BOYS NEGRO,6
2026,INFANTILES MASCULINO,CENTRO,RACING ANEXO,8
2026,INFANTILES MASCULINO,NORTE,SAN FERNANDO BLANCO,8
2026,INFANTILES MASCULINO,OESTE,DEPORTIVO MORON A,5
2026,INFANTILES MASCULINO,SUR,BOCA JUNIORS AZUL A,6
2026,INFANTILES MASCULINO,SUR,TAPONAZO  FUTBOL CLUB,6
2026,INFANTILES MASCULINO,NORTE,UNIVERSIDAD DE BUENOS AIRES,14
2026,INFANTILES MASCULINO,SUR,OLIMPO,6
2026,INFANTILES MASCULINO,CENTRO,PINOCHO,5
2026,INFANTILES MASCULINO,NORTE,"NAUTICO HACOAJ BLANCO ""A""",6
2026,INFANTILES MASCULINO,NORTE,CAZA Y PESCA VERDE B,5
2026,INFANTILES MASCULINO,OESTE,PORTUGUES DEL GRAN BUENOS AIRES,6
2026,INFANTILES MASCULINO,CENTRO,FERROCARRIL OESTE VERDE,6
2026,INFANTILES MASCULINO,CENTRO,ARMENIA,6
2026,INFANTILES MASCULINO,NORTE,SPORTIVO ESCOBAR,6
2026,INFANTILES MASCULINO,SUR,UNION VILLEGAS,6
2026,INFANTILES MASCULINO,OESTE,SPORTIVO HAEDO,7
2026,INFANTILES MASCULINO,CENTRO,COMUNICACIONES NEGRO B,5
2026,INFANTILES MASCULINO,SUR,LOS ANDES,6
2026,INFANTILES MASCULINO,CENTRO,DEPORTIVO CROVARA B,8
2026,INFANTILES MASCULINO,CENTRO,PEDRO ECHAGUE AMARILLO,7
2026,INFANTILES MASCULINO,NORTE,PINOCHO VERDE,6
2026,INFANTILES MASCULINO,NORTE,BANCO NACION BLANCO B,7
2026,INFANTILES MASCULINO,OESTE,MORON ROJO A,6
2026,INFANTILES MASCULINO,SUR,CLUB ATLETICO PAMPERO,5
2026,INFANTILES MASCULINO,CENTRO,SAN LORENZO AZUL,6
2026,JUVENILES MASCULINO,CENTRO,SAN ANDRES,6
2026,JUVENILES MASCULINO,CENTRO,ALL BOYS BLANCO,6
2026,JUVENILES MASCULINO,OESTE,INSTITUCION SARMIENTO BLANCO B,5
2026,JUVENILES MASCULINO,CENTRO,ITALIANO,5
2026,JUVENILES MASCULINO,NORTE,RIVER PLATE,6
2026,JUVENILES MASCULINO,NORTE,SPORTIVO VILLA BALLESTER,6
2026,JUVENILES MASCULINO,CENTRO,"JOSE HERNANDEZ ""A""",6
2026,JUVENILES MASCULINO,NORTE,PLATENSE MARRON,6
2026,JUVENILES MASCULINO,OESTE,CLUB GEI GRIS(C),6
2026,JUVENILES MASCULINO,NORTE,CAZA Y PESCA AZUL A,6
2026,JUVENILES MASCULINO,OESTE,C.A.S.A. PADUA B,6
2026,JUVENILES MASCULINO,NORTE,CLUB SOCIAL Y DEPORTIVO ARENAL,5
2026,JUVENILES MASCULINO,CENTRO,PINOCHO BLANCO,6
2026,JUVENILES MASCULINO,OESTE,LOS INDIOS JUVENILES A,5
2026,JUVENILES MASCULINO,NORTE,BELLA VISTA,6
2026,JUVENILES MASCULINO,SUR,GIMNASIA Y ESGRIMA DE LOMAS DE ZAMORA B,6
2026,JUVENILES MASCULINO,SUR,CLUB  ATLETICO Y PROGRESO DE BRANDSEN,6
2026,JUVENILES MASCULINO,OESTE,DEFENSORES DE SANTOS LUGARES,6
2026,JUVENILES MASCULINO,OESTE,VELEZ SARSFIELD AZUL - B,6
2026,JUVENILES MASCULINO,NORTE,3 DE FEBRERO BLANCO A,6
2026,JUVENILES MASCULINO,NORTE,UNION FLORIDA,6
2026,JUVENILES MASCULINO,NORTE,CENTRO GALICIA,5
2026,JUVENILES MASCULINO,SUR,TALLERES,6
2026,JUVENILES MASCULINO,CENTRO,GEVP CELESTE B,6
2026,JUVENILES MASCULINO,OESTE,PORTEÑO ATLETICO CLUB  BLANCO B,6
2026,JUVENILES MASCULINO,CENTRO,CIRCULO URQUIZA,5
2026,JUVENILES MASCULINO,NORTE,SAN FERNANDO AZUL,6
2026,JUVENILES MASCULINO,SUR,JUVENTUD UNIDA,5
2026,JUVENILES MASCULINO,SUR,EL FOGON,6
2026,JUVENILES MASCULINO,SUR,LUZ Y ARTE,6
2026,JUVENILES MASCULINO,NORTE,UNION VECINAL DE MUNRO,6
2026,JUVENILES MASCULINO,OESTE,C.A.S.A PADUA A,6
2026,JUVENILES MASCULINO,OESTE,DEFENSORES DE HURLINGHAM BLANCO,6
2026,JUVENILES MASCULINO,OESTE,CIUDADELA NORTE,6
2026,JUVENILES MASCULINO,NORTE,BANCO NACION AZUL A,5
2026,JUVENILES MASCULINO,NORTE,CIUDAD DE BUENOS AIRES B BLANCO,6
2026,JUVENILES MASCULINO,CENTRO,SAN LORENZO ROJO B,6
2026,JUVENILES MASCULINO,OESTE,ITALIANO DE JOSE C PAZ,6
2026,JUVENILES MASCULINO,NORTE,CLUB ATENEO INGENIERO RAVER,6
2026,JUVENILES MASCULINO,SUR,LANUS B,5
